id,Creative Habits,Creative Species,Top Species Habits,Gender,Discipline,Cluster,n_Creative_Habits,ClusterBridging,ClusterCentrality,Cluster_Fraction,x_tsne,y_tsne,label,OriginalLabel,OriginalX,OriginalY,OriginalSize
7210,Multitasker|Collaborator|Outwardly Inspired|NonKinetic|Comforting Mess|Fast-Paced|Perfectionist|Let It Happen|Public Spaces|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Business-Entrepreneurship|Arts-Design,Creative Species 5,13,-0.9016068438292595,0.255422344751654,0.1024602927436936,24.78667068481445,-8.847336769104004,7210,7210,24.78667068481445,-8.847336769104004,10
7211,Collaborator|Self-Assured|Outwardly Inspired|Externally Motivated|NonKinetic|Comforting Mess|Fast-Paced|Pragmatist|Risk-Friendly|Reframer|Public Spaces|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Business-Entrepreneurship|Arts-Design,Creative Species 5,15,-0.7071567503620576,1.218382164784883,0.1024602927436936,28.23919486999512,-11.99270725250244,7211,7211,28.23919486999512,-11.99270725250244,10
7214,Generalist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Intuitive|Internally Motivated|NonKinetic|Comforting Mess|Slow-Paced|Perfectionist|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Agnostic|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Arts-Design,Creative Species 6,17,2.501939715106209,2.0146533046628,0.09820409010692412,-11.27332973480225,16.16518402099609,7214,7214,-11.27332973480225,16.16518402099609,10
7222,Multitasker|Generalist|Collaborator|Self-Assured|Love Distractions|Kinetic|Comforting Mess|Fast-Paced|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,,Creative Species 5,18,3.53270945569791,1.919042230144729,0.1024602927436936,26.47006034851074,-6.360536575317383,7222,7222,26.47006034851074,-6.360536575317383,10
7225,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Slow-Paced|Perfectionist|Risk-Averse|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Female,Arts-Design,Creative Species 6,16,2.495282807372924,0.8347945070093176,0.09820409010692412,-14.31829643249512,5.95409107208252,7225,7225,-14.31829643249512,5.95409107208252,10
7230,Monotasker|Collaborator|Dislike Distractions|Outwardly Inspired|Externally Motivated|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering|Arts-Design,Creative Species 5,15,0.1293617886049547,1.839834134214849,0.1024602927436936,23.61696815490723,-11.37538909912109,7230,7230,23.61696815490723,-11.37538909912109,10
7232,Monotasker|Generalist|Dislike Distractions|Kinetic|Tidy|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Stimulated By Constraints|Night Owl,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,15,0.262747927749081,0.09283957693798241,0.1881033945811274,7.41934871673584,-5.316098213195801,7232,7232,7.41934871673584,-5.316098213195801,10
7234,Multitasker|Solo Creator|Dislike Distractions|Inwardly Inspired|Internally Motivated|Risk-Friendly|Reframer|Noise/Music|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,12,-0.8247594224814623,1.321573569544624,0.1993148551853005,10.77419090270996,19.44106483459473,7234,7234,10.77419090270996,19.44106483459473,10
7240,Monotasker|Specialist|Collaborator|Dislike Distractions|Outwardly Inspired|Rational|Internally Motivated|Kinetic|Tidy|Slow-Paced|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",,,Creative Species 4,18,-0.6871395611983904,1.949209613733395,0.1397280182705284,-3.454286098480225,-0.4386427402496338,7240,7240,-3.454286098480225,-0.4386427402496338,10
7241,Monotasker|Generalist|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Slow-Paced|Perfectionist|Risk-Averse|Reframer|Public Spaces|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,18,-0.8211674864368597,0.4105648674812258,0.2128101318384719,-24.40544319152832,-21.14560890197754,7241,7241,-24.40544319152832,-21.14560890197754,10
7243,Generalist|Love Distractions|Outwardly Inspired|Externally Motivated|Kinetic|Comforting Mess|Risk-Friendly|Reframer|Public Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 3,14,-0.8547887067824074,0.9885883035826237,0.1881033945811274,23.42870330810547,0.01184307131916285,7243,7243,23.42870330810547,0.01184307131916285,10
7244,Monotasker|Solo Creator|Dislike Distractions|Inwardly Inspired|Rational|Externally Motivated|NonKinetic|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Routine-Seeker|Early Bird,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,Arts-Design,Creative Species 1,17,-0.7150880656231315,2.085802444212756,0.2128101318384719,-25.06374740600586,-9.57966136932373,7244,7244,-25.06374740600586,-9.57966136932373,10
7245,Monotasker|Solo Creator|Dislike Distractions|Inwardly Inspired|Internally Motivated|Kinetic|Tidy|Slow-Paced|Perfectionist|Risk-Friendly|Make It Happen|Public Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,17,-0.4881668250170851,0.3640381171311411,0.09820409010692412,-11.86188125610352,-0.6316340565681458,7245,7245,-11.86188125610352,-0.6316340565681458,10
7246,Multitasker|Generalist|Solo Creator|Dislike Distractions|Inwardly Inspired|Perfectionist|Risk-Averse|Reframer|Private Spaces|Quiet/Silence|Routine-Seeker|Stifled By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",,,Creative Species 6,14,-0.3738551703095155,1.33948822155534,0.09820409010692412,-15.11800098419189,4.798152923583984,7246,7246,-15.11800098419189,4.798152923583984,10
7248,Self-Assured|Love Distractions|Inwardly Inspired|Intuitive|Internally Motivated|Kinetic|Comforting Mess|Fast-Paced|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",,,Creative Species 2,17,-0.02831969022874471,0.681478061637768,0.1993148551853005,15.16351509094238,8.742018699645996,7248,7248,15.16351509094238,8.742018699645996,10
7249,Monotasker|Generalist|Solo Creator|Self-Critical|Love Distractions|Internally Motivated|NonKinetic|Comforting Mess|Pragmatist|Risk-Friendly|Reframer|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,Arts-Design,Creative Species 6,17,2.341688392549155,0.1366468150794367,0.09820409010692412,-13.0930290222168,16.89068603515625,7249,7249,-13.0930290222168,16.89068603515625,10
7250,Generalist|Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Slow-Paced|Pragmatist|Risk-Averse|Let It Happen|Reframer|Public Spaces|Novelty-Seeker|Stimulated By Constraints,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,,Creative Species 5,17,-0.5127066568948557,3.560926990691468,0.1024602927436936,27.02262496948242,-19.09271240234375,7250,7250,27.02262496948242,-19.09271240234375,10
7255,Generalist|Solo Creator|Self-Assured|Dislike Distractions|Outwardly Inspired|Rational|Internally Motivated|NonKinetic|Tidy|Slow-Paced|Pragmatist|Risk-Averse|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Female,Arts-Design,Creative Species 1,18,-0.6301676957456646,0.3245694859411004,0.2128101318384719,-30.99509620666504,-7.553528785705566,7255,7255,-30.99509620666504,-7.553528785705566,10
7258,Monotasker|Specialist|Solo Creator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|NonKinetic|Slow-Paced|Risk-Averse|Make It Happen|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",Male,,Creative Species 1,17,-0.8211674864368597,3.664116943649917,0.2128101318384719,-28.20116233825684,-9.008203506469727,7258,7258,-28.20116233825684,-9.008203506469727,10
7260,Monotasker|Generalist|Solo Creator|Self-Critical|Dislike Distractions|Rational|Kinetic|Perfectionist|Make It Happen|Reframer|Private Spaces|Quiet/Silence|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Male,,Creative Species 4,16,0.4674915161265502,0.3699903213460862,0.1397280182705284,-7.631677150726318,0.945468008518219,7260,7260,-7.631677150726318,0.945468008518219,10
7267,Monotasker|Solo Creator|Self-Critical|Dislike Distractions|Rational|Externally Motivated|Pragmatist|Risk-Friendly|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Agnostic|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,16,-0.6896246801102867,1.283942581237589,0.2128101318384719,-18.13936996459961,-8.770109176635742,7267,7267,-18.13936996459961,-8.770109176635742,10
7268,Monotasker|Collaborator|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Internally Motivated|Kinetic|Slow-Paced|Pragmatist|Risk-Averse|Make It Happen|Routine-Seeker|Stimulated By Constraints|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,15,-0.8211674864368597,0.03873034449051829,0.2128101318384719,-14.58218574523926,-17.64060211181641,7268,7268,-14.58218574523926,-17.64060211181641,10
7271,Multitasker|Collaborator|Dislike Distractions|Outwardly Inspired|Rational|Risk-Friendly|Let It Happen|Reframer|Novelty-Seeker,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering|Arts-Design,Creative Species 5,10,0.2405960672634126,0.1403406037453839,0.1024602927436936,22.64241027832031,-11.33150005340576,7271,7271,22.64241027832031,-11.33150005340576,10
7273,Monotasker|Solo Creator|Outwardly Inspired|Rational|Externally Motivated|NonKinetic|Tidy|Risk-Averse|Private Spaces|Nature-Agnostic|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,13,-0.8211674864368597,0.9683166519672871,0.2128101318384719,-26.74869728088379,-15.75166606903076,7273,7273,-26.74869728088379,-15.75166606903076,10
7274,Monotasker|Generalist|Collaborator|Outwardly Inspired|Internally Motivated|Kinetic|Fast-Paced|Perfectionist|Risk-Friendly|Let It Happen|Reframer|Public Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,16,-0.07198345096941793,0.4880317510257733,0.1881033945811274,10.63731670379639,0.429967075586319,7274,7274,10.63731670379639,0.429967075586319,10
7276,Generalist|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Intuitive|Externally Motivated|Fast-Paced|Perfectionist|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",Female,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 3,16,0.003014035825756691,0.4434116173420558,0.1881033945811274,23.24059867858887,1.470054745674133,7276,7276,23.24059867858887,1.470054745674133,10
7279,Generalist|Collaborator|Dislike Distractions|Internally Motivated|Kinetic|Tidy|Fast-Paced|Risk-Friendly|Make It Happen|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Business-Entrepreneurship|Arts-Design,Creative Species 4,15,0.7800349515985721,0.5894566664394377,0.1397280182705284,3.221361875534058,3.664290904998779,7279,7279,3.221361875534058,3.664290904998779,10
7285,Generalist|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Comforting Mess|Risk-Averse|Tenacious|Public Spaces|Noise/Music|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,Business-Entrepreneurship,Creative Species 5,14,-0.9016068438292595,1.63500735062501,0.1024602927436936,20.89287185668945,-21.42708015441895,7285,7285,20.89287185668945,-21.42708015441895,10
7286,Multitasker|Dislike Distractions|Outwardly Inspired|Kinetic|Tidy|Slow-Paced|Pragmatist|Risk-Averse|Reframer|Private Spaces|Quiet/Silence|Nature-Lover|Novelty-Seeker|Stifled By Constraints|Night Owl,Focus Mononovous,"Novelty-Seeker, Monotasker, Stifled By Constraints, Quiet/Silence, Dislike Distractions",Female,Arts-Design,Creative Species 4,15,-0.4359375827788323,0.1213429703341686,0.1397280182705284,0.1463388204574585,-5.964845180511475,7286,7286,0.1463388204574585,-5.964845180511475,10
7289,Multitasker|Solo Creator|Self-Critical|Dislike Distractions|Inwardly Inspired|Intuitive|Kinetic|Risk-Friendly|Let It Happen|Reframer|Quiet/Silence|Nature-Lover|Stifled By Constraints|Early Bird,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,,Creative Species 2,14,0.2128649463632838,0.0300000224975404,0.1993148551853005,2.223606109619141,9.929889678955078,7289,7289,2.223606109619141,9.929889678955078,10
7290,Monotasker|Solo Creator|Love Distractions|Intuitive|Internally Motivated|Slow-Paced|Pragmatist|Risk-Friendly|Let It Happen|Reframer|Private Spaces|Noise/Music|Novelty-Seeker|Stifled By Constraints,Yolo Chaotis,"Novelty-Seeker, Risk-Friendly, Stifled By Constraints, Internally Motivated, Multitasker",Female,,Creative Species 2,14,0.6087824332698385,0.9470870288271318,0.1993148551853005,-1.06893002986908,21.03494644165039,7290,7290,-1.06893002986908,21.03494644165039,10
7298,Multitasker|Generalist|Dislike Distractions|Inwardly Inspired|Rational|Externally Motivated|Kinetic|Tidy|Perfectionist|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Nature-Lover|Routine-Seeker|Stifled By Constraints|Early Bird,Sui Inspira,"Routine-Seeker, Private Spaces, Internally Motivated, Solo Creator, Inwardly Inspired",Male,,Creative Species 6,17,0.5516077457142279,1.550594564597609,0.09820409010692412,-14.33031558990479,-20.44546318054199,7298,7298,-14.33031558990479,-20.44546318054199,10
7300,Collaborator|Self-Critical|Love Distractions|Outwardly Inspired|Externally Motivated|Comforting Mess|Slow-Paced|Let It Happen|Reframer|Public Spaces|Noise/Music|Novelty-Seeker,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Female,,Creative Species 5,13,0.6213303709609699,0.5618416920344121,0.1024602927436936,25.71706962585449,-11.94904327392578,7300,7300,25.71706962585449,-11.94904327392578,10
7302,Multitasker|Generalist|Self-Critical|Dislike Distractions|Outwardly Inspired|Rational|Externally Motivated|Tidy|Fast-Paced|Risk-Averse|Make It Happen|Tenacious|Private Spaces|Quiet/Silence|Nature-Lover|Routine-Seeker|Night Owl,Mono Routinus,"Risk-Averse, Routine-Seeker, Dislike Distractions, Monotasker, Make It Happen",,,Creative Species 1,18,0.570766490239203,0.03095323956644513,0.2128101318384719,-15.8704891204834,-20.39572143554688,7302,7302,-15.8704891204834,-20.39572143554688,10
7303,Multitasker|Collaborator|Self-Assured|Love Distractions|Outwardly Inspired|Intuitive|Externally Motivated|NonKinetic|Risk-Averse|Let It Happen|Reframer|Public Spaces|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stimulated By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",,Business-Entrepreneurship,Creative Species 5,17,-0.3625957214518908,1.253511920000558,0.1024602927436936,24.94307136535645,-18.10864067077637,7303,7303,24.94307136535645,-18.10864067077637,10
7306,Multitasker|Collaborator|Outwardly Inspired|Rational|Externally Motivated|Kinetic|Risk-Friendly|Let It Happen|Tenacious|Private Spaces|Quiet/Silence|Novelty-Seeker|Stimulated By Constraints|Early Bird,Socialis Adventurous,"Collaborator, Risk-Friendly, Multitasker, Reframer, Kinetic",,,Creative Species 3,14,-0.8547887067824074,1.326003624669543,0.1881033945811274,19.21352577209473,-7.435343265533447,7306,7306,19.21352577209473,-7.435343265533447,10
7307,Multitasker|Solo Creator|Self-Assured|Love Distractions|Outwardly Inspired|Externally Motivated|Comforting Mess|Fast-Paced|Risk-Friendly|Let It Happen|Reframer|Noise/Music|Nature-Agnostic|Novelty-Seeker|Stifled By Constraints|Night Owl,Novo Gregarious,"Novelty-Seeker, Externally Motivated, Outwardly Inspired, Collaborator, Noise/Music",Male,Science-Engineering|Business-Entrepreneurship|Arts-Design,Creative Species 5,17,6.649616873597871,0.6843698537947648,0.1024602927436936,20.65455436706543,-10.67780494689941,7307,7307,20.65455436706543,-10.67780494689941,10
